FlightID,TimeDeparture,LengthOfFlight,Airline,DayOfWeek,IsDelayed,TicketPrice
782,596,120,FL,5,0,131
783,475,76,FL,6,0,133
785,948,102,FL,2,1,135
785,1077,82,FL,4,0,130
790,608,89,FL,6,0,134
790,608,89,FL,6,0,132
790,613,89,FL,6,0,134
791,937,103,FL,1,0,132
794,1038,94,FL,4,1,131
796,405,114,FL,5,0,135
802,865,85,FL,1,0,133
802,865,85,FL,6,0,134
802,865,85,FL,2,0,131
804,1170,90,FL,3,0,131
804,1170,90,FL,4,0,132
805,390,82,FL,3,0,135
806,360,95,FL,3,0,131
806,360,95,FL,1,0,132
806,390,90,FL,4,0,134
806,523,109,FL,5,0,133
807,500,74,FL,5,0,134
807,500,79,FL,7,0,134
810,990,85,FL,5,1,133
812,510,95,FL,2,0,133
815,1000,75,FL,3,0,130
816,740,90,FL,3,1,134
817,1285,80,FL,2,1,134
817,1285,80,FL,5,1,134
818,1079,92,FL,3,0,134
819,625,75,FL,1,0,131
819,625,75,FL,5,0,132
820,614,80,FL,5,0,132
822,1240,92,FL,1,0,135
822,1240,92,FL,2,0,131
822,1240,92,FL,5,0,131
823,750,75,FL,4,0,133
823,750,75,FL,1,0,135
823,750,75,FL,6,1,130
823,750,75,FL,4,0,132
828,842,160,FL,4,0,132
828,850,160,FL,6,1,132
829,1110,160,FL,5,0,134
829,1114,160,FL,4,0,131
841,1250,86,FL,5,1,135
842,767,92,FL,1,0,134
842,768,92,FL,2,0,131
842,770,92,FL,7,0,131
844,804,93,FL,3,0,130
847,1345,82,FL,2,1,135
847,1345,82,FL,5,1,131
848,360,95,FL,2,0,135
852,1119,98,FL,2,0,130
852,1119,98,FL,1,0,131
853,625,90,FL,3,0,133
853,625,90,FL,4,0,134
853,625,90,FL,3,0,132
853,630,95,FL,5,0,133
853,630,95,FL,6,0,131
855,1132,86,FL,7,0,133
857,1068,92,FL,2,0,132
865,530,91,FL,1,0,134
865,530,91,FL,3,0,132
865,530,91,FL,3,0,132
865,530,91,FL,5,0,132
865,666,68,FL,3,0,135
865,666,68,FL,5,0,131
865,671,68,FL,3,0,135
868,404,154,FL,1,0,132
869,1265,157,FL,4,1,133
871,949,155,FL,7,1,134
872,680,146,FL,4,0,134
875,837,160,FL,2,0,131
875,837,160,FL,4,0,131
877,545,155,FL,7,0,135
887,440,125,FL,6,0,132
887,545,240,FL,5,0,130
889,1380,240,FL,5,1,130
891,1259,275,FL,4,1,134
891,1259,275,FL,5,0,132
892,720,240,FL,1,1,132
895,600,137,FL,7,0,132
896,962,117,FL,4,0,133
896,962,117,FL,4,1,131
896,982,114,FL,1,0,134
897,1019,135,FL,7,1,132
901,360,123,FL,5,0,130
901,360,123,FL,4,0,132
905,653,111,FL,2,0,133
905,653,111,FL,5,0,132
905,660,110,FL,6,0,131
906,1265,89,FL,4,1,131
907,904,114,FL,2,1,135
910,1052,91,FL,2,1,135
911,1186,109,FL,6,0,130
912,360,120,FL,7,0,131
915,422,128,FL,1,0,134
917,1139,124,FL,4,0,135
920,1255,134,FL,4,1,132
920,1265,134,FL,5,0,135
922,936,132,FL,4,0,133
923,385,120,FL,2,0,133
923,390,125,FL,6,0,132
926,545,129,FL,1,0,133
926,545,129,FL,5,0,134
926,610,133,FL,5,0,132
927,634,116,FL,7,0,130
929,1043,117,FL,1,0,132
930,535,68,FL,4,0,130
930,545,67,FL,1,0,130
930,545,68,FL,5,0,130
931,400,77,FL,5,0,135
933,638,72,FL,2,0,130
933,648,68,FL,4,0,133
934,1109,66,FL,7,0,130
934,1126,60,FL,3,0,135
934,1126,60,FL,3,1,135
937,1225,70,FL,6,0,132
937,1226,69,FL,6,1,132
938,1330,69,FL,4,1,133
939,761,75,FL,4,1,131
942,360,83,FL,1,0,131
943,696,66,FL,1,0,131
944,748,75,FL,6,0,130
950,420,145,FL,2,0,131
950,430,145,FL,6,0,131
950,620,105,FL,7,0,134
950,620,105,FL,1,0,132
951,1215,155,FL,3,0,131
953,631,145,FL,4,0,135
953,631,145,FL,1,0,132
954,505,158,FL,4,0,135
954,505,160,FL,7,0,135
954,505,158,FL,3,0,132
959,1014,158,FL,3,1,135
961,876,139,FL,1,0,131
961,1013,97,FL,7,0,130
961,1077,98,FL,1,1,133
962,1199,109,FL,5,0,133
965,1097,120,FL,4,0,133
965,1097,120,FL,7,0,134
965,1097,120,FL,5,0,130
965,1097,120,FL,6,0,130
967,360,125,FL,4,0,135
967,360,135,FL,4,0,135
968,1260,116,FL,6,0,133
968,1260,116,FL,4,0,134
982,525,100,FL,4,0,130
982,530,95,FL,3,0,132
983,660,114,FL,5,0,134
983,660,114,FL,1,0,130
984,615,89,FL,3,0,134
984,615,89,FL,7,0,130
985,834,114,FL,4,1,135
988,1335,98,FL,3,1,134
988,1335,98,FL,7,1,134
988,1335,104,FL,5,1,134
990,1046,97,FL,5,0,133
991,1177,112,FL,5,1,133
991,1183,112,FL,2,0,131
994,1056,159,FL,4,1,132
995,582,136,FL,3,0,133
996,415,160,FL,5,0,131
1001,480,138,FL,3,0,133
1001,660,179,DL,6,0,132
1003,885,125,DL,4,1,134
1003,885,125,DL,7,0,130
1003,980,191,DL,2,0,133
1003,980,191,DL,6,0,132
1004,420,122,DL,3,0,134
1004,670,97,DL,5,0,130
1006,50,213,DL,3,1,131
1006,697,221,FL,4,1,133
1006,697,221,FL,5,1,132
1007,1068,124,DL,5,0,133
1007,1068,124,DL,5,0,133
1007,1068,127,DL,7,0,134
1009,550,162,DL,5,0,131
1010,400,141,DL,6,0,132
1010,670,78,DL,5,0,132
1011,420,142,FL,5,0,133
1012,422,128,DL,2,0,134
1012,1165,134,FL,4,1,133
1012,1165,134,FL,6,1,130
1013,1170,130,DL,4,0,133
1014,1293,146,DL,3,1,132
1016,465,109,DL,6,0,134
1016,465,113,DL,7,0,131
1017,480,152,FL,5,0,133
1017,480,152,FL,1,0,134
1017,480,152,FL,5,0,131
1018,675,92,DL,7,0,133
1019,1027,101,DL,3,1,132
1019,1175,91,DL,3,0,130
1020,1305,120,DL,1,1,131
1021,755,169,DL,4,0,133
1022,1140,122,DL,3,0,134
1022,1140,122,DL,2,0,131
1022,1143,123,DL,3,1,133
1022,1143,123,DL,3,0,134
1023,657,105,DL,5,0,133
1023,657,105,DL,2,0,131
1023,657,105,DL,7,0,131
1024,365,169,DL,4,0,130
1024,585,113,DL,3,0,133
1024,585,85,DL,6,0,131
1025,1000,75,DL,5,1,133
1025,1065,74,DL,6,0,131
1026,716,130,DL,7,0,133
1027,1035,371,DL,4,1,132
1029,425,193,DL,5,0,131
1029,807,108,DL,5,0,134
1029,807,108,DL,5,1,130
1029,807,108,DL,1,1,131
1030,1229,128,DL,7,0,131
1030,1229,128,DL,2,1,131
1031,742,102,DL,3,0,130
1032,420,168,FL,7,0,134
1032,420,168,FL,2,0,130
1032,1095,105,DL,1,0,130
1033,1163,150,FL,6,1,131
1033,1220,96,DL,1,1,133
1035,516,149,FL,1,0,133
1035,516,149,FL,4,0,134
1035,516,149,FL,4,0,131
1035,520,154,FL,4,0,131
1035,525,149,FL,2,0,134
1035,575,115,DL,5,0,130
1035,595,182,DL,6,0,134
1036,912,223,DL,3,1,132
1037,765,126,DL,2,0,134
1037,765,126,DL,7,0,134
1038,700,149,FL,7,0,130
1038,769,150,FL,1,0,132
1038,1315,99,DL,4,0,134
1038,1315,99,DL,2,1,131
1038,1319,98,DL,4,1,134
1038,1319,98,DL,2,0,132
1039,450,255,DL,4,0,133
1039,450,263,DL,5,0,130
1039,450,255,DL,5,0,131
1039,450,263,DL,7,0,131
1040,400,170,DL,3,0,134
1040,400,169,DL,1,0,130
1040,400,170,DL,2,0,131
1040,745,95,DL,5,0,132
1041,960,91,DL,5,0,131
1045,865,97,DL,1,0,134
1047,665,105,DL,1,0,130
1048,707,133,FL,5,0,131
1048,707,133,FL,4,1,132
1049,660,163,DL,3,0,132
1050,855,83,DL,7,1,131
1050,855,83,DL,5,0,132
1050,1055,76,DL,4,0,132
1050,1123,156,FL,4,0,130
1050,1123,156,FL,5,0,130
1051,870,143,FL,5,0,133
1051,870,143,FL,4,0,134
1051,945,143,FL,2,0,130
1051,945,143,FL,1,0,131
1051,945,143,FL,3,0,132
1052,715,73,DL,5,0,130
1052,715,73,DL,2,0,132
1053,765,120,DL,2,0,130
1053,991,96,DL,6,0,133
1053,991,96,DL,7,1,134
1054,1025,162,DL,6,1,130
1054,1025,162,DL,2,1,131
1054,1300,66,DL,3,1,131
1056,389,231,DL,5,0,134
1056,790,73,DL,7,1,134
1057,1040,117,DL,3,1,133
1057,1040,117,DL,7,1,133
1057,1040,117,DL,4,1,134
1058,1155,113,DL,5,1,134
1061,625,276,DL,1,0,133
1062,1090,346,DL,7,1,132
1063,1360,278,DL,7,1,131
1063,1360,281,DL,6,1,132
1064,1250,93,DL,6,0,131
1064,1250,93,DL,1,0,132
1065,565,74,DL,6,0,133
1065,1000,105,DL,2,0,134
1066,860,110,DL,7,1,131
1067,435,305,DL,2,0,133
1069,1110,94,DL,5,1,132
1072,1125,95,DL,5,0,133
1072,1125,95,DL,5,0,134
1072,1125,95,DL,4,1,132
1073,668,139,FL,4,0,132
1073,679,135,FL,3,0,133
1074,839,159,DL,1,1,134
1074,839,159,DL,4,1,132
1076,870,120,DL,7,0,131
1076,870,120,DL,4,0,132
1077,480,196,DL,3,0,134
1078,479,220,DL,1,0,132
1078,650,152,FL,2,0,134
1079,455,95,DL,5,0,134
1079,837,170,FL,5,0,132
1079,920,360,DL,4,1,130
1081,1175,111,DL,6,1,134
1082,772,123,DL,2,0,132
1082,948,147,FL,7,0,133
1084,360,326,DL,6,0,133
1084,360,328,DL,2,0,133
1084,360,326,DL,1,0,130
1084,911,140,DL,2,1,134
1085,930,357,DL,7,1,131
1085,930,357,DL,2,1,132
1086,495,140,FL,6,0,134
1086,555,84,DL,6,0,130
1089,470,137,FL,7,0,131
1089,675,138,FL,7,0,132
1089,689,76,DL,3,0,134
1089,1305,104,DL,4,0,131
1090,560,70,DL,4,0,134
1090,560,70,DL,2,0,130
1090,560,70,DL,4,0,132
1090,560,70,DL,3,0,132
1090,730,98,DL,1,1,133
1090,1243,139,FL,1,0,133
1090,1259,139,FL,3,1,134
1091,420,144,FL,7,0,130
1091,420,144,FL,6,0,131
1091,420,144,FL,5,0,131
1091,430,144,FL,6,0,133
1091,1010,113,DL,7,0,130
1092,405,165,DL,4,0,133
1092,405,165,DL,6,0,130
1093,435,100,DL,2,0,131
1094,990,130,FL,3,0,134
1095,335,127,DL,5,0,130
1095,345,127,DL,7,0,130
1096,480,140,FL,7,0,131
1096,601,137,FL,6,0,130
1097,920,135,FL,7,1,134
1097,1080,135,FL,2,0,132
1097,1140,143,DL,5,1,130
1098,735,100,DL,4,1,131
1098,735,100,DL,7,1,132
1098,1139,139,FL,4,1,134
1098,1139,139,FL,2,1,131
1099,445,183,DL,6,0,133
1099,445,183,DL,4,0,132
1099,1181,135,FL,5,0,131
1100,400,82,DL,4,0,132
1100,450,162,FL,2,0,134
1100,595,261,DL,5,0,130
1100,600,265,DL,7,0,132
1101,1151,145,FL,7,0,133
1102,818,150,FL,1,0,131
1102,1175,58,DL,6,1,130
1102,1205,294,DL,7,1,130
1103,616,143,FL,4,0,132
1103,628,144,FL,4,0,130
1104,1335,366,DL,7,1,134
1106,360,120,DL,2,0,133
1106,360,120,DL,5,0,132
1107,1030,311,DL,1,1,131
1107,1310,95,DL,3,1,130
1108,575,130,DL,3,0,133
1108,575,130,DL,4,0,132
1111,1045,81,DL,5,1,134
1112,350,132,DL,1,0,134
1117,1295,267,DL,4,1,132
1117,1300,270,DL,4,1,134
1118,480,146,FL,7,0,130
1118,975,103,DL,1,1,134
1119,1000,94,DL,3,0,134
1119,1000,94,DL,7,0,134
1120,1050,89,DL,1,1,134
1120,1219,67,DL,2,0,134
1120,1219,67,DL,3,0,130
1121,440,300,DL,3,0,130
1121,440,300,DL,2,0,130
1122,670,105,DL,3,0,132
1125,536,98,DL,5,0,131
1125,536,98,DL,3,0,132
1125,760,182,DL,7,1,134
1125,760,182,DL,4,0,131
1126,600,224,DL,2,0,134
1126,841,94,DL,3,0,133
1129,1149,103,DL,7,0,134
1129,1149,103,DL,2,0,131
1130,945,85,DL,4,0,131
1131,1113,136,DL,3,0,133
1131,1113,136,DL,4,0,131
1132,810,197,DL,4,0,131
1133,1130,90,DL,4,0,134
1133,1130,90,DL,4,1,130
1133,1130,90,DL,1,1,131
1134,430,85,DL,2,0,132
1134,460,179,FL,4,0,134
1134,460,179,FL,2,0,130
1135,1189,151,FL,7,0,132
1136,510,220,DL,1,0,131
1136,510,220,DL,1,0,132
1137,495,158,FL,7,0,132
1137,654,215,DL,7,0,133
1138,708,167,FL,7,0,131
1138,1134,95,DL,4,0,133
1139,1047,116,DL,4,0,132
1140,1130,96,DL,2,1,131
1142,1150,172,DL,5,0,133
1142,1150,172,DL,7,1,134
1143,330,72,DL,5,0,130
1143,450,100,DL,5,0,132
1144,1230,148,DL,2,1,132
1145,445,100,DL,3,0,131
1145,445,100,DL,5,0,131
1145,445,100,DL,3,0,131
1145,445,100,DL,1,0,131
1147,1079,121,FL,6,1,130
1148,1140,65,DL,5,0,134
1149,1012,353,DL,1,1,133
1150,480,328,DL,1,0,133
1150,480,328,DL,2,0,131
1150,480,328,DL,7,0,132
1150,495,320,DL,6,0,131
1150,495,320,DL,7,0,131
1151,1070,350,DL,4,1,134
1152,1410,299,DL,7,1,130
1153,1227,151,FL,5,0,133
1154,965,146,FL,2,0,133
1154,965,146,FL,7,0,133
1154,1300,135,DL,4,1,130
1155,955,150,FL,1,0,134
1155,955,150,FL,1,0,134
1155,955,150,FL,7,0,131
1156,480,114,DL,4,0,130
1156,985,150,FL,6,1,132
1157,360,110,DL,5,0,133
1157,838,148,FL,6,0,133
1158,1194,149,FL,6,1,131
1159,1023,101,DL,4,1,134
1159,1170,163,DL,3,1,130
1159,1170,163,DL,3,0,131
1160,1016,194,DL,6,1,134
1160,1016,194,DL,5,1,130
1160,1020,193,DL,5,1,132
1162,389,91,DL,4,0,134
1162,389,91,DL,7,0,131
1162,390,90,DL,5,0,130
1162,390,90,DL,5,0,131
1164,995,122,DL,4,1,132
1165,435,97,DL,3,0,134
1165,435,100,DL,7,0,130
1167,980,300,DL,3,0,134
1168,1360,285,DL,6,1,134
1168,1360,285,DL,4,1,134
1170,800,170,DL,3,1,130
1171,1046,127,DL,1,1,131
1171,1055,125,DL,6,0,131
1172,810,100,DL,2,1,134
1173,360,159,DL,6,0,133
1173,360,159,DL,5,0,132
1173,1005,95,FL,5,0,132
1174,512,83,DL,3,0,134
1174,512,83,DL,7,0,131
1174,645,132,DL,1,0,133
1174,645,132,DL,4,0,130
1175,595,126,DL,1,0,131
1176,1302,129,DL,6,1,130
1177,735,93,DL,2,0,130
1177,735,93,DL,5,0,131
1178,908,122,DL,7,1,131
1178,1135,60,DL,3,0,130
1178,1135,58,DL,4,0,131
1178,1135,60,DL,7,1,132
1178,1135,60,DL,2,1,132
1179,427,99,DL,6,0,131
1179,434,99,DL,3,0,130
1180,949,165,FL,4,1,133
1180,949,165,FL,6,1,132
1180,991,165,FL,6,0,133
1181,360,110,DL,4,0,132
1182,955,116,DL,7,1,134
1182,955,116,DL,5,1,134
1182,1198,166,DL,3,0,132
1183,405,135,DL,1,0,131
1183,405,135,DL,2,0,131
1183,405,135,DL,3,0,132
1184,646,262,DL,2,0,133
1184,646,262,DL,5,0,131
1185,740,160,FL,7,0,134
1185,1040,313,DL,1,1,134
1185,1040,313,DL,4,1,130
1185,1040,313,DL,2,1,131
1185,1044,314,DL,3,0,131
1185,1290,135,DL,4,1,134
1186,772,78,DL,3,1,133
1187,612,155,FL,3,0,133
1188,450,167,FL,1,0,133
1188,465,167,FL,6,0,134
1188,1050,91,DL,3,1,133
1188,1050,90,DL,3,1,130
1188,1051,137,DL,7,0,134
1188,1295,137,DL,4,1,134
1189,1060,294,DL,7,0,131
1190,330,131,DL,1,0,134
1190,410,122,DL,4,0,133
1192,615,249,DL,2,0,132
1193,1150,113,DL,3,1,131
1193,1154,113,DL,7,1,133
1194,1042,112,DL,2,1,131
1196,826,314,DL,3,1,133
1197,518,348,DL,7,0,130
1197,518,348,DL,4,0,131
1197,525,351,DL,6,0,133
1199,920,107,DL,2,0,133
1200,600,160,DL,3,0,131
1204,420,72,DL,1,0,134
1204,650,180,FL,3,0,133
1204,966,174,FL,2,0,132
1205,430,185,DL,7,0,133
1205,720,176,FL,3,0,133
1206,420,126,FL,6,0,133
1206,1315,100,DL,5,0,131
1207,935,119,DL,6,0,134
1207,935,119,DL,3,1,131
1208,840,206,DL,7,1,130
1209,380,342,DL,6,0,131
1210,590,278,DL,1,0,133
1211,445,125,DL,2,0,134
1211,445,125,DL,3,0,131
1212,380,220,DL,7,0,134
1213,936,143,DL,4,1,133
1213,1138,73,DL,6,0,133
1216,1025,276,DL,7,1,133
1216,1030,274,DL,5,1,130
1216,1030,275,DL,4,1,132
1216,1203,166,FL,5,0,130
1216,1203,166,FL,7,0,132
1217,1055,275,DL,7,1,133
1218,420,154,FL,5,0,133
1218,420,158,FL,6,0,133
1218,420,154,FL,2,0,130
1218,605,182,DL,6,0,130
1218,605,182,DL,5,0,130
1218,615,228,DL,7,0,133
1219,575,130,DL,7,0,133
1219,575,130,DL,3,0,133
1219,740,166,FL,1,0,133
1221,1204,156,FL,2,0,133
1222,420,171,FL,6,0,130
1222,795,83,DL,4,1,130
1222,1025,214,DL,5,1,134
1222,1025,214,DL,1,1,134
1223,505,109,DL,5,0,132
1224,780,95,DL,2,1,130
1224,1025,258,DL,4,1,132
1225,895,159,FL,3,0,130
1225,1315,87,DL,4,0,130
1226,1100,165,FL,7,1,131
1228,649,139,FL,6,0,131
1228,965,96,DL,2,0,134
1228,965,96,DL,3,1,130
1229,1330,106,DL,4,1,134
1230,615,176,DL,7,0,133
1230,615,173,DL,6,0,131
1231,627,103,DL,3,0,133
1231,627,103,DL,3,0,134
1231,627,102,DL,5,0,130
1231,627,103,DL,3,0,132
1231,835,194,DL,5,1,134
1233,890,98,DL,4,1,134
1233,890,98,DL,7,0,134
1234,520,122,DL,5,0,131
1234,532,117,DL,1,0,132
1235,680,71,DL,4,0,134
1237,890,110,DL,2,1,133
1237,890,110,DL,6,0,132
1237,1048,103,DL,5,0,131
1238,520,127,DL,2,0,133
1238,520,127,DL,5,0,133
1239,1050,298,DL,3,1,131
1240,615,87,FL,4,0,130
1240,1218,82,DL,2,0,133
1241,385,65,DL,5,0,133
1242,420,190,DL,5,0,133
1242,420,190,DL,1,0,132
1242,665,99,DL,3,0,131
1244,375,130,DL,3,0,130
1244,375,130,DL,5,0,131
1245,1050,70,DL,5,1,134
1245,1050,70,DL,6,1,130
1245,1259,158,FL,4,1,132
1245,1277,158,FL,1,0,133
1245,1277,158,FL,6,1,131
1247,674,101,DL,5,0,134
1247,674,101,DL,2,0,131
1248,350,130,DL,7,0,131
1248,350,130,DL,1,0,131
1249,410,200,DL,1,0,131
1254,390,83,DL,2,0,131
1254,600,83,DL,1,0,134
1255,740,136,FL,2,0,133
1255,740,136,FL,2,0,132
1255,1134,121,DL,5,0,130
1257,510,94,DL,3,0,132
1258,645,78,DL,4,0,131
1260,384,110,DL,5,0,133
1260,384,110,DL,7,0,134
1260,605,273,DL,4,0,130
1261,510,86,DL,6,0,134
1263,793,124,DL,4,0,133
1264,870,99,DL,7,0,131
1264,1016,246,DL,3,1,134
1264,1016,246,DL,5,1,131
1264,1016,242,DL,4,1,132
1265,920,79,DL,7,1,134
1265,1040,86,DL,7,1,133
1265,1040,89,DL,7,1,130
1266,1310,95,DL,1,0,134
1267,540,140,DL,2,0,133
1268,764,177,DL,7,0,133
1268,768,178,DL,4,1,131
1269,777,69,DL,5,1,134
1270,500,146,FL,3,0,133
1270,1195,98,DL,4,0,133
1271,886,93,DL,3,0,133
1271,886,93,DL,3,1,131
1271,1246,133,FL,4,0,131
1271,1259,137,FL,5,0,134
1272,375,76,DL,5,0,132
1274,786,70,DL,3,1,132
1275,560,328,DL,5,0,131
1275,560,328,DL,3,0,132
1276,320,160,DL,4,0,133
1276,320,160,DL,1,0,131
1278,730,115,DL,7,1,132
1278,732,97,FL,3,0,132
1278,738,97,FL,7,0,134
1282,516,131,DL,1,0,131
1282,919,166,FL,6,0,133
1283,713,161,FL,7,0,130
1283,778,161,FL,5,0,133
1284,1204,290,DL,4,1,132
1285,1095,110,DL,5,0,130
1287,1000,324,DL,7,1,133
1287,1000,324,DL,3,1,132
1288,1226,75,DL,4,1,130
1289,1058,120,DL,3,0,133
1289,1221,301,DL,4,0,133
1289,1224,301,DL,1,1,133
1291,1030,90,DL,7,1,132
1292,663,247,DL,5,0,130
1295,733,112,DL,7,0,133
1295,890,93,DL,6,0,131
1297,360,114,DL,4,0,134
1297,360,114,DL,7,0,130
1299,698,125,DL,1,1,130
1301,360,105,DL,1,0,134
1302,505,134,DL,1,0,134
1303,440,195,DL,1,0,132
1303,445,195,DL,3,0,133
1303,450,192,DL,2,0,132
1304,676,178,DL,2,0,130
1304,676,178,DL,5,0,132
1305,600,163,DL,5,0,134
1309,1195,94,DL,7,1,133
1309,1195,94,DL,7,0,131
1310,1040,85,DL,4,1,130
1310,1040,85,DL,4,1,131
1315,725,242,DL,7,1,131
1316,707,173,DL,2,0,130
1317,960,209,DL,2,1,132
1317,975,203,DL,3,1,133
1318,355,128,DL,1,0,134
1319,904,140,DL,3,1,133
1320,909,126,DL,5,0,134
1321,535,173,DL,4,0,130
1321,535,173,DL,2,0,131
1321,535,173,DL,1,0,131
1322,975,93,DL,7,1,133
1324,585,103,DL,2,0,134
1324,595,102,DL,6,0,132
1325,1302,120,DL,5,1,133
1326,1145,120,DL,1,1,132
1327,1300,101,DL,1,1,133
1327,1300,101,DL,5,1,131
1328,1231,86,DL,2,0,130
1329,840,188,DL,1,1,130
1333,1130,255,DL,3,1,134
1333,1130,255,DL,4,0,131
1333,1130,255,DL,4,1,132
1334,452,94,DL,4,0,134
1334,452,94,DL,3,0,132
1370,390,69,DL,2,0,134
1371,360,68,DL,1,0,131
1371,360,68,DL,5,0,132
1372,450,70,DL,3,0,130
1372,450,66,DL,4,0,131
1373,390,82,DL,5,0,131
1374,510,71,DL,3,0,134
1375,450,77,DL,1,0,132
1376,570,76,DL,1,0,134
1377,510,82,DL,2,0,131
1379,570,74,DL,3,0,134
1379,570,78,DL,2,0,131
1380,690,67,DL,7,0,131
1381,630,71,DL,2,0,132
1382,750,67,DL,3,0,132
1383,690,73,DL,2,0,132
1384,810,65,DL,5,0,130
1385,750,79,DL,5,0,130
1386,870,66,DL,5,0,132
1388,930,72,DL,2,1,130
1390,990,76,DL,2,0,133
1394,1110,74,DL,4,1,132
1395,1050,77,DL,2,1,133
1396,1170,76,DL,1,0,133
1396,1170,76,DL,3,0,131
1397,1110,78,DL,1,0,132
1398,1230,74,DL,5,0,132
1399,1170,73,DL,4,0,133
1400,905,155,DL,6,0,134
1401,884,156,FL,6,0,132
1403,620,213,DL,5,0,132
1404,370,119,DL,3,0,133
1405,1170,163,DL,1,1,131
1406,1395,265,DL,2,1,130
1407,875,81,DL,7,1,130
1407,996,86,DL,7,0,132
1407,997,82,DL,5,0,134
1408,375,129,DL,1,0,132
1408,545,98,DL,6,0,133
1409,924,164,FL,3,1,131
1410,966,169,DL,3,0,134
1410,966,169,DL,4,1,134
1410,966,169,DL,7,1,132
1411,437,176,FL,3,0,133
1412,640,176,FL,4,0,133
1412,735,125,DL,4,0,133
1412,1210,88,DL,6,0,132
1413,1095,75,DL,4,0,131
1414,399,133,DL,7,0,132
1416,70,160,DL,4,0,130
1417,856,178,FL,1,0,132
1418,390,94,DL,4,0,130
1418,1008,149,FL,4,0,133
1419,520,317,DL,7,0,132
1419,520,317,DL,6,0,132
1420,667,137,FL,7,0,132
1420,1020,144,DL,7,1,131
1421,620,164,DL,3,0,134
1422,480,196,DL,6,0,132
1422,525,170,DL,5,0,130
1422,835,113,DL,4,0,130
1422,1008,135,FL,7,0,134
1423,750,100,DL,4,0,130
1423,845,136,FL,1,0,134
1423,904,136,FL,2,0,134
1423,1190,137,DL,4,1,130
1425,1145,94,DL,1,1,130
1426,1085,121,DL,1,0,134
1428,1425,289,DL,7,1,133
1429,420,357,DL,7,0,132
1431,695,150,DL,5,0,134
1432,1055,167,DL,7,0,131
1433,645,160,DL,6,0,133
1433,645,160,DL,5,0,133
1434,730,156,DL,3,1,133
1435,390,89,FL,4,0,133
1435,583,115,DL,6,0,134
1435,583,115,DL,1,0,131
1435,985,144,DL,2,0,131
1436,701,169,DL,3,1,130
1437,995,101,DL,3,0,131
1438,712,209,FL,6,1,130
1438,1295,101,DL,5,1,132
1439,780,122,DL,7,0,130
1440,649,101,DL,5,0,132
1441,900,76,DL,2,1,132
1441,1227,96,DL,3,1,130
1441,1227,96,DL,7,1,131
1442,520,176,DL,6,0,131
1442,990,128,DL,4,1,131
1444,445,103,DL,5,0,133
1445,1365,80,DL,4,1,133
1446,500,210,DL,5,0,130
1446,887,69,DL,6,0,133
1446,887,69,DL,2,1,130
1447,360,167,DL,3,0,133
1451,908,166,FL,2,0,132
1451,908,166,FL,5,0,132
1451,1086,206,DL,5,0,130
1451,1305,211,DL,3,1,131
1451,1305,213,DL,3,0,132
1452,965,179,FL,2,1,133
1453,370,184,DL,6,0,134
1453,370,184,DL,3,0,131
1453,767,163,FL,5,1,133
1453,767,163,FL,1,0,133
1453,767,163,FL,4,0,134
1453,767,163,FL,1,0,132
1454,793,174,FL,4,1,131
1454,793,174,FL,6,1,132
1455,370,146,DL,1,0,134
1455,1130,103,DL,3,1,134
1456,657,101,DL,4,0,130
1456,810,121,DL,4,1,131
1457,840,133,DL,3,1,132
1457,845,130,DL,5,0,134
1457,845,130,DL,2,0,132
1458,807,112,DL,3,0,131
1458,815,110,DL,1,0,130
1458,815,110,DL,4,1,130
1459,580,197,DL,2,0,133
1459,580,197,DL,1,0,134
1460,745,69,DL,3,0,134
1460,745,69,DL,5,0,132
1460,933,158,FL,5,0,133
1460,980,160,FL,6,0,133
1460,980,160,FL,7,1,132
1460,980,160,FL,4,1,132
1460,1200,215,DL,7,0,131
1461,685,175,DL,4,0,133
1461,685,175,DL,6,0,130
1461,685,175,DL,2,0,131
1461,710,170,DL,6,0,132
1463,1205,174,DL,2,0,130
1463,1205,174,DL,1,1,131
1464,445,147,DL,6,0,131
1464,524,165,FL,4,0,132
1465,1035,395,DL,7,1,131
1467,984,158,FL,6,0,132
1467,988,293,DL,2,0,131
1467,1000,290,DL,4,0,131
1468,1248,165,FL,3,1,130
1470,1365,68,DL,2,1,130
1470,1365,69,DL,7,1,130
1471,1098,202,DL,7,0,131
1471,1151,152,DL,3,0,134
1471,1151,152,DL,5,1,131
1472,677,98,DL,7,0,133
1472,677,98,DL,1,0,130
1472,677,98,DL,3,0,131
1472,677,98,DL,4,0,131
1473,788,80,DL,3,0,134
1474,458,217,DL,5,0,130
1474,458,217,DL,6,0,130
1475,490,162,DL,4,0,130
1475,700,170,DL,1,1,130
1477,420,127,DL,3,0,133
1477,420,125,DL,5,0,134
1477,420,127,DL,7,0,131
1478,970,109,DL,4,0,130
1479,570,234,DL,2,0,131
1480,435,269,DL,7,0,134
1481,1135,350,DL,6,0,134
1481,1135,350,DL,4,1,132
1481,1185,358,DL,1,1,134
1482,905,109,DL,4,0,134
1483,505,94,DL,7,0,130
1483,508,92,DL,7,0,131
1483,1078,141,FL,5,0,134
1484,598,157,FL,4,0,132
1484,642,157,FL,1,0,131
1484,642,157,FL,3,0,131
1484,1055,115,DL,7,1,134
1485,1163,171,DL,5,0,133
1485,1163,171,DL,7,1,132
